	0	1
20	10135005	[-0.14225663244724274, 0.08800642192363739, 0.011764682829380035, -0.05838215351104736, -0.010684510692954063, -0.04306606575846672, -0.04381552338600159, -0.07531719654798508, 0.2142360508441925, -0.10158256441354752, 0.21037894487380981, 0.042555760592222214, -0.21950824558734894, -0.07277248054742813, -0.04437204450368881, 0.12862420082092285, -0.09738335758447647, -0.1072683185338974, -0.08710429072380066, -0.058112066239118576, -0.02104794792830944, 0.007309729233384132, 0.043146103620529175, -0.0052907695062458515, -0.12677499651908875, -0.34469401836395264, -0.07086857408285141, -0.07867022603750229, 0.03780904784798622, -0.05088900029659271, 0.005951046943664551, -0.014871615916490555, -0.19077850878238678, -0.0632353127002716, -0.0069946469739079475, 0.0985669270157814, -0.060503069311380386, 0.012892586179077625, 0.21156825125217438, 0.09119430929422379, -0.14834079146385193, -0.0751955658197403, -0.051590945571660995, 0.30348044633865356, 0.1488943248987198, 0.07745237648487091, 0.04674643278121948, -0.08494394272565842, 0.020686667412519455, -0.2572117745876312, 0.09537111967802048, 0.06448446959257126, 0.06979773193597794, -0.006345686502754688, 0.08842747658491135, -0.17045949399471283, 0.018427390605211258, 0.098152294754982, -0.22415752708911896, 0.08757255226373672, 0.051179442554712296, -0.07568901777267456, -0.11825300753116608, -0.014373484067618847, 0.28941306471824646, 0.17670758068561554, -0.08286312967538834, -0.09963700920343399, 0.30294275283813477, -0.1306677609682083, 0.0198083333671093, 0.02619301527738571, -0.02225043997168541, -0.19927015900611877, -0.2612244188785553, 0.043364204466342926, 0.3792600631713867, 0.2022070735692978, -0.1562388837337494, 0.02261408418416977, -0.07465112954378128, 0.014551207423210144, 0.11505617201328278, 0.021099096164107323, -0.12370404601097107, 0.033599771559238434, -0.07481779158115387, 0.009420087561011314, 0.14932172000408173, 0.03546454757452011, -0.08440764993429184, 0.16233839094638824, -0.016808267682790756, 0.028830792754888535, 0.07029633224010468, -0.03135835751891136, -0.10010683536529541, -0.0015453225933015347, -0.16492560505867004, -0.06098715215921402, 0.12443912029266357, -0.08597070723772049, 0.08165941387414932, 0.12565863132476807, -0.12811759114265442, 0.13669082522392273, 0.0022977441549301147, -0.0497845821082592, 0.059288375079631805, 0.09215980768203735, -0.10795259475708008, -0.08712468296289444, 0.17260050773620605, -0.20491598546504974, 0.24547557532787323, 0.1678910106420517, 0.024349438026547432, 0.1652047485113144, 0.12061106413602829, 0.0780516117811203, 0.015529146417975426, 0.016425322741270065, -0.1837184876203537, -0.05652701482176781, -0.021544739603996277, -0.044442061334848404, 0.13689842820167542, 0.07953471690416336]
21	10135005	[-0.14593268930912018, 0.11340291798114777, 0.019864916801452637, -0.04289998859167099, -0.00431114062666893, -0.05252598971128464, -0.025852514430880547, -0.08183737099170685, 0.234824538230896, -0.09798486530780792, 0.2040587067604065, 0.053472913801670074, -0.19088494777679443, -0.09165716171264648, -0.0231972374022007, 0.13048213720321655, -0.10095009952783585, -0.1251491755247116, -0.11027734726667404, -0.0584431067109108, -0.0004155028145760298, -0.003493919037282467, 0.05719791725277901, -0.002546890638768673, -0.12932609021663666, -0.37174901366233826, -0.0711652860045433, -0.0757550448179245, 0.048221342265605927, -0.045519109815359116, 0.010084621608257294, -0.012179356068372726, -0.18783769011497498, -0.0677158460021019, -0.007267088163644075, 0.08630729466676712, -0.0659741535782814, 0.00871512945741415, 0.2188965231180191, 0.09287674725055695, -0.15105806291103363, -0.05633543059229851, -0.06259119510650635, 0.30729755759239197, 0.18551787734031677, 0.06065404415130615, 0.05486700311303139, -0.07368598878383636, 0.02003360539674759, -0.24755160510540009, 0.08474256098270416, 0.07198925316333771, 0.057145606726408005, 0.01162460446357727, 0.11329463124275208, -0.160317063331604, 0.010844847187399864, 0.0983964279294014, -0.2330516278743744, 0.07567312568426132, 0.03441835939884186, -0.09453962743282318, -0.10670199990272522, -0.019482752308249474, 0.28090327978134155, 0.17930057644844055, -0.07586351037025452, -0.10083559900522232, 0.28306078910827637, -0.13496771454811096, 0.03259053826332092, 0.01892973855137825, -0.031122423708438873, -0.1907910704612732, -0.2625146508216858, 0.03352923318743706, 0.38793885707855225, 0.20964786410331726, -0.16019262373447418, 0.02011820487678051, -0.08787684142589569, 0.009743643924593925, 0.10330722481012344, 0.014858144335448742, -0.13023900985717773, 0.03614487126469612, -0.07398239523172379, 0.008456631563603878, 0.1407860517501831, 0.05753883719444275, -0.09572586417198181, 0.183481365442276, -0.021280542016029358, 0.01627318561077118, 0.0714845284819603, -0.055711518973112106, -0.09788480401039124, -0.009487397037446499, -0.1643107533454895, -0.07462005317211151, 0.08332439512014389, -0.09676998853683472, 0.0800056979060173, 0.1032499372959137, -0.13775458931922913, 0.1331581175327301, 0.005834134761244059, -0.022889185696840286, 0.02983115240931511, 0.09038174152374268, -0.11910655349493027, -0.06842274963855743, 0.1637047827243805, -0.2126428782939911, 0.24705366790294647, 0.17710505425930023, 0.03058939054608345, 0.1743309497833252, 0.11051630228757858, 0.061692506074905396, 0.003679445944726467, 0.018266642466187477, -0.1538572907447815, -0.03178093954920769, -0.024351656436920166, -0.029428696259856224, 0.14793340861797333, 0.0882130116224289]
22	10135005	[-0.11984643340110779, 0.07666704058647156, 0.01394040696322918, -0.07470044493675232, -0.02789437025785446, -0.01732078194618225, -0.0378093346953392, -0.053673066198825836, 0.2008848488330841, -0.09800166636705399, 0.18625609576702118, 0.05732528120279312, -0.24139797687530518, -0.06695470213890076, -0.04076831042766571, 0.12379440665245056, -0.07751442492008209, -0.120002381503582, -0.10065731406211853, -0.0612405389547348, -0.023548457771539688, 0.021296296268701553, 0.08509314805269241, 0.017089594155550003, -0.12030556052923203, -0.31061869859695435, -0.07474358379840851, -0.10150986909866333, 0.06315404921770096, -0.08167557418346405, -0.01758483052253723, -0.058256376534700394, -0.17423975467681885, -0.06724077463150024, 0.01002177782356739, 0.09818214178085327, -0.06650420278310776, -0.028571952134370804, 0.2395181953907013, 0.06392281502485275, -0.14210806787014008, -0.06330252438783646, -0.047171689569950104, 0.28623881936073303, 0.14799441397190094, 0.035814736038446426, 0.07867343723773956, -0.107413649559021, 0.018861820921301842, -0.2583165168762207, 0.12566477060317993, 0.06446998566389084, 0.06172117590904236, 0.02047511376440525, 0.08136444538831711, -0.17512726783752441, 0.007159695029258728, 0.1338740885257721, -0.1988704800605774, 0.11814133077859879, 0.05877082049846649, -0.04917586222290993, -0.11104732751846313, -0.019568318501114845, 0.3018232583999634, 0.15912805497646332, -0.13145944476127625, -0.12313291430473328, 0.26697468757629395, -0.13787826895713806, 0.020542645826935768, 0.04752445966005325, -0.039030712097883224, -0.1656109094619751, -0.2483677715063095, 0.0561804361641407, 0.3947400450706482, 0.19535082578659058, -0.16358646750450134, 0.020322520285844803, -0.12432027608156204, 0.02825324237346649, 0.06848632544279099, 0.0393599271774292, -0.1334477961063385, 0.05161982774734497, -0.06521233171224594, 0.02630048431456089, 0.1359802931547165, 0.027742398902773857, -0.09191256016492844, 0.15758131444454193, 0.005641416646540165, 0.044880013912916183, 0.09340489655733109, 0.019710194319486618, -0.10840615630149841, -0.03968033567070961, -0.15089352428913116, -0.037117086350917816, 0.10233224928379059, -0.1168053075671196, 0.08657456189393997, 0.12217098474502563, -0.11076026409864426, 0.14209644496440887, -0.01348934043198824, -0.05810340493917465, 0.057934097945690155, 0.10726486891508102, -0.11883237212896347, -0.09603358805179596, 0.17848755419254303, -0.23410560190677643, 0.2389622926712036, 0.16818147897720337, 0.04087597504258156, 0.1596272736787796, 0.13204637169837952, 0.11468081176280975, 0.014684061519801617, 0.03010198287665844, -0.14543332159519196, -0.04869716614484787, -0.023383913561701775, -0.01905856467783451, 0.15060745179653168, 0.08435320854187012]
23	10135005	[-0.15159563720226288, 0.08164412528276443, 0.019451498985290527, -0.05429387465119362, -0.014217866584658623, -0.015980368480086327, -0.023718712851405144, -0.07707233726978302, 0.21470092236995697, -0.0993470847606659, 0.20385588705539703, 0.045623332262039185, -0.19115042686462402, -0.06496001034975052, -0.042782679200172424, 0.128304123878479, -0.07592996209859848, -0.12152370065450668, -0.08375993371009827, -0.057179611176252365, -0.037954624742269516, 0.005478749517351389, 0.0449703149497509, 0.01956343837082386, -0.11519096046686172, -0.3409978151321411, -0.07064831256866455, -0.09131763875484467, 0.043127093464136124, -0.06250306963920593, 0.012841222807765007, -0.004094106610864401, -0.19601434469223022, -0.045874856412410736, -0.0167388953268528, 0.10555249452590942, -0.078496553003788, 0.03413936123251915, 0.23507821559906006, 0.09222293645143509, -0.1579628437757492, -0.05642801895737648, -0.038128145039081573, 0.3195050060749054, 0.15408463776111603, 0.07261775434017181, 0.03165293484926224, -0.059344545006752014, 0.00772847980260849, -0.23977194726467133, 0.09793684631586075, 0.07345520704984665, 0.08407770842313766, -0.009748885408043861, 0.08323600888252258, -0.17098137736320496, 0.010500892996788025, 0.07881557196378708, -0.21135123074054718, 0.09628824144601822, 0.034933216869831085, -0.08865904062986374, -0.11195135116577148, -0.006089913658797741, 0.28504693508148193, 0.16214843094348907, -0.07597663253545761, -0.09054050594568253, 0.2882854640483856, -0.1286526322364807, 0.03675072267651558, 0.04422914609313011, -0.0375383235514164, -0.19689449667930603, -0.24139800667762756, 0.053741224110126495, 0.39434945583343506, 0.1932065784931183, -0.14999426901340485, 0.03520013764500618, -0.06711054593324661, -0.0016326922923326492, 0.09312459081411362, 0.03882677108049393, -0.12625093758106232, 0.032532162964344025, -0.067470483481884, 0.020773855969309807, 0.12358231842517853, 0.04357154667377472, -0.07082562148571014, 0.15385673940181732, -0.022343501448631287, 0.019094333052635193, 0.05767269432544708, -0.03555470332503319, -0.09718908369541168, -0.0019821212626993656, -0.1646433174610138, -0.07975900173187256, 0.09444502741098404, -0.07691685855388641, 0.08891751617193222, 0.11436372995376587, -0.14926892518997192, 0.1444023996591568, 0.006739910691976547, -0.05215667933225632, 0.05115219205617905, 0.1134120374917984, -0.10135995596647263, -0.08224178105592728, 0.17456121742725372, -0.2056518793106079, 0.22938010096549988, 0.1636093407869339, 0.005694258958101273, 0.16029572486877441, 0.12607960402965546, 0.08475825190544128, 0.013183427043259144, 0.02674853801727295, -0.18190523982048035, -0.036196138709783554, -0.014546695165336132, -0.050870418548583984, 0.14607380330562592, 0.08501389622688293]
24	10135005	[-0.11348167061805725, 0.039491765201091766, 0.03789112716913223, -0.0760093480348587, -0.005026435013860464, -0.02279696799814701, -0.04136526584625244, -0.06199061498045921, 0.1659126579761505, -0.09691257029771805, 0.19148051738739014, 0.044645972549915314, -0.2513304650783539, -0.06965474784374237, -0.04346104711294174, 0.11062565445899963, -0.0631108507514, -0.1096692606806755, -0.12017016857862473, -0.07625024765729904, -0.04158712923526764, 0.016291659325361252, 0.06946540623903275, -0.0024330103769898415, -0.12936818599700928, -0.33535489439964294, -0.06443462520837784, -0.08353237062692642, 0.018851263448596, -0.0730993002653122, 0.01493572723120451, -0.02954842522740364, -0.192397803068161, -0.04100282862782478, -0.0009769527241587639, 0.09177990257740021, -0.03905075415968895, -0.00493656238541007, 0.20855297148227692, 0.07007157802581787, -0.14386408030986786, -0.05520803853869438, -0.0280641820281744, 0.281956285238266, 0.1363673061132431, 0.0752025619149208, 0.06747035682201385, -0.09743145853281021, 0.024303480982780457, -0.2519450783729553, 0.13120673596858978, 0.05178530514240265, 0.044304102659225464, -0.013214358128607273, 0.08497557789087296, -0.16097679734230042, 0.00904197245836258, 0.12711989879608154, -0.19757919013500214, 0.12042343616485596, 0.061661239713430405, -0.06814097613096237, -0.14370906352996826, -0.03284846246242523, 0.2842276990413666, 0.14851784706115723, -0.11095312982797623, -0.11868588626384735, 0.28986218571662903, -0.11924213916063309, 0.020842093974351883, 0.04060641676187515, -0.03189176693558693, -0.16577637195587158, -0.23003391921520233, 0.06876400858163834, 0.3918946087360382, 0.1831442415714264, -0.1642918586730957, 0.035611119121313095, -0.12453044205904007, 0.02883906662464142, 0.08252918720245361, 0.010936812497675419, -0.10813689231872559, 0.037019502371549606, -0.0659608393907547, 0.031340084969997406, 0.15184126794338226, 0.042180124670267105, -0.0766259953379631, 0.15577535331249237, -0.011829189956188202, 0.011873780749738216, 0.07477857172489166, -0.012161826714873314, -0.12862460315227509, -0.004591050557792187, -0.16908599436283112, -0.06428016722202301, 0.1365620195865631, -0.0873500257730484, 0.09084824472665787, 0.10239792615175247, -0.13240297138690948, 0.16174307465553284, -0.008429689332842827, -0.06154102832078934, 0.10458967834711075, 0.09701142460107803, -0.10842324793338776, -0.0893290713429451, 0.17532631754875183, -0.23640640079975128, 0.23605681955814362, 0.1564759910106659, 0.072210393846035, 0.15592987835407257, 0.129022479057312, 0.10696439445018768, 0.027440201491117477, 0.030370168387889862, -0.18852920830249786, -0.06302080303430557, -0.004972871392965317, -0.031621303409338, 0.14647802710533142, 0.08438915014266968]
25	10135005	[-0.146465003490448, 0.08997000753879547, -0.004189853556454182, -0.06738244742155075, -0.018443096429109573, -0.050909727811813354, -0.02959846518933773, -0.06225486844778061, 0.2239765226840973, -0.08491594344377518, 0.19001688063144684, 0.027413856238126755, -0.21710865199565887, -0.0846257284283638, -0.04611201211810112, 0.1210101917386055, -0.09213908761739731, -0.12717632949352264, -0.08822933584451675, -0.0610777772963047, -0.017415964975953102, 0.0042602261528372765, 0.04300977662205696, 0.010903378017246723, -0.15006299316883087, -0.33127039670944214, -0.06491772830486298, -0.07762454450130463, 0.049317046999931335, -0.05813388526439667, 0.011863457038998604, -0.010490627028048038, -0.19328996539115906, -0.06527301669120789, -0.0013067033141851425, 0.12132161855697632, -0.05488614737987518, 0.008147838525474072, 0.2256755530834198, 0.0832328349351883, -0.14682282507419586, -0.06940387934446335, -0.04306387901306152, 0.3231341540813446, 0.1521213799715042, 0.05022463575005531, 0.04690677672624588, -0.06659935414791107, 0.014321954920887947, -0.2700689136981964, 0.08635175973176956, 0.07905874401330948, 0.05821369215846062, -0.005492415279150009, 0.09342072904109955, -0.1560530960559845, 0.016612805426120758, 0.11166829615831375, -0.23505815863609314, 0.09505413472652435, 0.047682639211416245, -0.07325677573680878, -0.12412131577730179, -0.020011473447084427, 0.29543671011924744, 0.179933562874794, -0.09584059566259384, -0.10488550364971161, 0.28465232253074646, -0.1512506753206253, 0.020947247743606567, 0.030672429129481316, -0.012114482000470161, -0.18429221212863922, -0.2626402974128723, 0.04274628311395645, 0.38769960403442383, 0.20955370366573334, -0.17184536159038544, 0.04067140445113182, -0.07427399605512619, 0.010654119774699211, 0.11155150085687637, 0.020140744745731354, -0.13071393966674805, 0.05774146690964699, -0.0940740555524826, 0.0196720939129591, 0.14997026324272156, 0.043677717447280884, -0.0823906809091568, 0.15642306208610535, 0.0011577960103750229, 0.02644672803580761, 0.08096648007631302, -0.03312322124838829, -0.10914449393749237, -0.025636611506342888, -0.1695709526538849, -0.06116960942745209, 0.1273256242275238, -0.08974432200193405, 0.08049126714468002, 0.12136511504650116, -0.11156544834375381, 0.14712858200073242, 0.00914563238620758, -0.06103399395942688, 0.03316585347056389, 0.09489646553993225, -0.10161610692739487, -0.07838194072246552, 0.17261549830436707, -0.20679083466529846, 0.23945720493793488, 0.15095850825309753, 0.01829332858324051, 0.1645771563053131, 0.12492039799690247, 0.07199274003505707, 0.013301021419465542, 0.034093089401721954, -0.14378495514392853, -0.0604831762611866, -0.038659945130348206, -0.048682864755392075, 0.16511869430541992, 0.07935743778944016]
26	10135005	[-0.14480726420879364, 0.0711008682847023, 0.02741970121860504, -0.07311932742595673, -0.017379561439156532, -0.024698622524738312, -0.03392744064331055, -0.07180067896842957, 0.19718556106090546, -0.09626486897468567, 0.21784749627113342, 0.03802529722452164, -0.2001781463623047, -0.06947602331638336, -0.0693163275718689, 0.11304329335689545, -0.08215419203042984, -0.10151948034763336, -0.0751829445362091, -0.06458412110805511, -0.044326674193143845, 0.002036895602941513, 0.028295790776610374, 3.0739232897758484e-05, -0.11639715731143951, -0.3251494765281677, -0.06738925725221634, -0.07157453894615173, 0.04199115186929703, -0.07895637303590775, 0.025754597038030624, -0.015001703053712845, -0.1989278942346573, -0.050509773194789886, -0.01188601367175579, 0.11019112169742584, -0.06509067118167877, 0.03299212455749512, 0.21723590791225433, 0.0817224457859993, -0.13038566708564758, -0.06096823140978813, -0.028372693806886673, 0.3295603096485138, 0.13449786603450775, 0.08364111185073853, 0.03330530598759651, -0.08170025795698166, 0.019057994708418846, -0.24120324850082397, 0.11459484696388245, 0.06932319700717926, 0.07718402147293091, -0.013824177905917168, 0.08841609954833984, -0.15721723437309265, 0.01001710630953312, 0.10369352251291275, -0.2123999148607254, 0.11679618060588837, 0.0626513659954071, -0.05636868625879288, -0.11323549598455429, -0.02792377956211567, 0.2958361506462097, 0.16571062803268433, -0.08823084086179733, -0.10233385860919952, 0.30025213956832886, -0.13395419716835022, 0.028713833540678024, 0.03933402895927429, -0.016319630667567253, -0.1855669468641281, -0.23729319870471954, 0.054107360541820526, 0.3716197907924652, 0.20745456218719482, -0.1497780978679657, 0.017848629504442215, -0.08397849649190903, 0.0014209719374775887, 0.10834934562444687, 0.02109692059457302, -0.11875547468662262, 0.038613274693489075, -0.0588429793715477, 0.019619641825556755, 0.14052915573120117, 0.05607209727168083, -0.07018788903951645, 0.1545470952987671, -0.013616001233458519, 0.0021218573674559593, 0.051722362637519836, -0.04714016616344452, -0.11193719506263733, 0.00523553928360343, -0.16774794459342957, -0.06871195137500763, 0.09866917878389359, -0.08152899146080017, 0.10081933438777924, 0.13159358501434326, -0.1395917534828186, 0.15287300944328308, 0.0005591267254203558, -0.04891730472445488, 0.06654191017150879, 0.10736054182052612, -0.09752477705478668, -0.08774004876613617, 0.18021133542060852, -0.2213120311498642, 0.23964554071426392, 0.1481943428516388, 0.03518815338611603, 0.1461445689201355, 0.12186326086521149, 0.08934613317251205, 0.02477698028087616, 0.01924472488462925, -0.171415776014328, -0.04122475907206535, -0.04133373871445656, -0.07143191993236542, 0.1510607898235321, 0.08160776644945145]
27	10135005	[-0.1105014905333519, 0.08174753189086914, 0.008344312198460102, -0.07722048461437225, -0.010877430438995361, -0.01677311770617962, -0.05236372351646423, -0.09027837961912155, 0.19902436435222626, -0.0772131085395813, 0.17118075489997864, 0.044949084520339966, -0.232030987739563, -0.09291217476129532, -0.03798059746623039, 0.11058895289897919, -0.08037525415420532, -0.1304730921983719, -0.117936871945858, -0.06748546659946442, -0.026414886116981506, 0.016835182905197144, 0.0707334354519844, -0.010788665153086185, -0.14504800736904144, -0.300693541765213, -0.05816211923956871, -0.08938642591238022, 0.028380734845995903, -0.05924851447343826, -0.006340618245303631, -0.017150072380900383, -0.2017705887556076, -0.06804881989955902, 0.021520476788282394, 0.1058053970336914, -0.0320420004427433, 0.009525381959974766, 0.21684499084949493, 0.03930606320500374, -0.14365459978580475, -0.04380752146244049, 0.0006234906613826752, 0.24980664253234863, 0.16670365631580353, 0.07593810558319092, 0.06574232876300812, -0.09081579744815826, 0.05029121786355972, -0.24454210698604584, 0.10357247292995453, 0.058078981935977936, 0.06530263274908066, 0.002256070263683796, 0.09173660725355148, -0.1742328703403473, -0.009194907732307911, 0.119267538189888, -0.16535033285617828, 0.10480043292045593, 0.056328918784856796, -0.07414615154266357, -0.14452345669269562, -0.015975693240761757, 0.289182186126709, 0.13693079352378845, -0.12192083150148392, -0.10360600054264069, 0.2801327109336853, -0.11211515963077545, -0.0025216424837708473, 0.0441233329474926, -0.023530783131718636, -0.14558036625385284, -0.25321128964424133, 0.04527733847498894, 0.42086097598075867, 0.170713409781456, -0.18560481071472168, 0.03711579367518425, -0.0970526710152626, 0.029059389606118202, 0.05564109981060028, 0.02700776979327202, -0.13949204981327057, 0.0656101182103157, -0.07768020778894424, 0.021839197725057602, 0.17273522913455963, 0.047628775238990784, -0.06733125448226929, 0.1631152629852295, 0.005440481007099152, 0.06334459036588669, 0.06664884090423584, 0.00802664179354906, -0.10393399000167847, -0.043326158076524734, -0.16964606940746307, -0.0680319294333458, 0.1449529528617859, -0.06963583827018738, 0.08338422328233719, 0.13449111580848694, -0.11322302371263504, 0.15177775919437408, -0.012843172997236252, -0.03766040876507759, 0.05611223354935646, 0.10406436771154404, -0.06089303642511368, -0.06778131425380707, 0.15471896529197693, -0.22025029361248016, 0.21044619381427765, 0.13892383873462677, 0.027372177690267563, 0.14552880823612213, 0.1263253390789032, 0.09923133999109268, 0.032051682472229004, 0.04278687387704849, -0.17205968499183655, -0.09982719272375107, -0.011574797332286835, -0.026184942573308945, 0.16481199860572815, 0.09880241751670837]
28	10135005	[-0.13178813457489014, 0.08424706757068634, 0.0003339853137731552, -0.07782526314258575, -0.010049011558294296, -0.042622294276952744, -0.03532877936959267, -0.07072459161281586, 0.21796336770057678, -0.07935484498739243, 0.1835402399301529, 0.03180237114429474, -0.2374163419008255, -0.0790562629699707, -0.04709974676370621, 0.12849190831184387, -0.09190716594457626, -0.11977043002843857, -0.08815078437328339, -0.06882919371128082, -0.025249281898140907, 0.004365208558738232, 0.0441339872777462, 0.02120153233408928, -0.14767467975616455, -0.33107367157936096, -0.06788009405136108, -0.09221154451370239, 0.029033014550805092, -0.05633685737848282, 0.00552603043615818, -0.011122183874249458, -0.19061845541000366, -0.06159254163503647, -0.00846789963543415, 0.10009212791919708, -0.052617285400629044, 0.012521129101514816, 0.22494588792324066, 0.0877290666103363, -0.14597226679325104, -0.06273438781499863, -0.03183124586939812, 0.3052375912666321, 0.14826229214668274, 0.06576748937368393, 0.05884934961795807, -0.06547354906797409, 0.01980374939739704, -0.263599157333374, 0.08773045241832733, 0.07713454961776733, 0.060112401843070984, -0.008695121854543686, 0.08553645014762878, -0.1684589982032776, 0.01774616539478302, 0.10432018339633942, -0.23887884616851807, 0.10504568368196487, 0.05840088427066803, -0.07624293118715286, -0.127328023314476, -0.0008642903994768858, 0.2962116301059723, 0.1844877004623413, -0.09436005353927612, -0.10022157430648804, 0.2933487892150879, -0.15384140610694885, 0.022769715636968613, 0.023170271888375282, -0.024732893332839012, -0.18144643306732178, -0.26776131987571716, 0.043528661131858826, 0.3704192340373993, 0.20922009646892548, -0.16337892413139343, 0.037186287343502045, -0.0799177959561348, 0.03192080184817314, 0.11607719212770462, 0.011574462987482548, -0.1363448202610016, 0.0517655648291111, -0.08895931392908096, 0.017055606469511986, 0.14554962515830994, 0.04879293963313103, -0.07601207494735718, 0.16381590068340302, 0.0034213177859783173, 0.03167659789323807, 0.07923047989606857, -0.022434065118432045, -0.11230859160423279, -0.03226928412914276, -0.16893751919269562, -0.048371322453022, 0.12284931540489197, -0.07733674347400665, 0.09359487146139145, 0.12330812215805054, -0.11301106214523315, 0.13657230138778687, -0.0014616271946579218, -0.06216268613934517, 0.029839124530553818, 0.11056298017501831, -0.10398102551698685, -0.09035646915435791, 0.1717924177646637, -0.19637209177017212, 0.233649343252182, 0.15415211021900177, 0.01414401177316904, 0.14707240462303162, 0.12281477451324463, 0.07620121538639069, 0.0030778059735894203, 0.025275014340877533, -0.15721601247787476, -0.060301635414361954, -0.022309310734272003, -0.050389282405376434, 0.16620700061321259, 0.08076471835374832]
29	10135005	[-0.14954911172389984, 0.0649496465921402, 0.030070044100284576, -0.07193516939878464, 0.0030384184792637825, -0.014648441225290298, -0.018727969378232956, -0.06744424253702164, 0.2087889164686203, -0.10598106682300568, 0.19996383786201477, 0.042990878224372864, -0.19245459139347076, -0.0764605700969696, -0.05999251455068588, 0.11065373569726944, -0.08089638501405716, -0.11017008125782013, -0.09778249263763428, -0.0665867030620575, -0.03777064010500908, 0.0007771538803353906, 0.051949962973594666, -0.008326493203639984, -0.12224259227514267, -0.34011006355285645, -0.0559634193778038, -0.08934035897254944, 0.02982822060585022, -0.08751294761896133, 0.006226550787687302, 0.0019869511015713215, -0.1966727077960968, -0.04311617463827133, -0.031184889376163483, 0.1152530089020729, -0.03171953186392784, 0.034642189741134644, 0.22113606333732605, 0.07435983419418335, -0.15083007514476776, -0.04525311663746834, -0.035134874284267426, 0.3162572979927063, 0.15900300443172455, 0.07417547702789307, 0.013817022554576397, -0.059459805488586426, 0.028504036366939545, -0.25301334261894226, 0.1161608099937439, 0.050738561898469925, 0.06316585838794708, -0.022423705086112022, 0.06845439970493317, -0.16388601064682007, -0.003645063377916813, 0.08736647665500641, -0.20937193930149078, 0.09850224107503891, 0.03915715217590332, -0.09220314025878906, -0.12944504618644714, -0.0089988112449646, 0.29608994722366333, 0.18524077534675598, -0.09634342044591904, -0.08993493020534515, 0.29620012640953064, -0.12532265484333038, 0.05322609841823578, 0.020356640219688416, -0.03140319138765335, -0.16649304330348969, -0.2248172014951706, 0.07290235906839371, 0.3851684033870697, 0.1702345609664917, -0.16040833294391632, 0.02384057641029358, -0.10168665647506714, 0.005791367031633854, 0.08646485209465027, 0.043015386909246445, -0.12447819113731384, 0.041610799729824066, -0.05859526991844177, 0.02272491157054901, 0.13428330421447754, 0.05751422420144081, -0.07644927501678467, 0.16152048110961914, -0.023415641859173775, 0.010299052111804485, 0.06002926453948021, -0.03200019150972366, -0.11269316077232361, -0.0022870185784995556, -0.17384937405586243, -0.06438590586185455, 0.11272551119327545, -0.09448564797639847, 0.07693697512149811, 0.1365346908569336, -0.1498846411705017, 0.14804111421108246, -0.0074923112988471985, -0.050656385719776154, 0.09232597798109055, 0.09660732001066208, -0.07018440216779709, -0.09951027482748032, 0.1696206033229828, -0.20727263391017914, 0.22345265746116638, 0.15915578603744507, 0.036055587232112885, 0.1690206229686737, 0.11802741885185242, 0.0970236137509346, 0.039281729608774185, 0.05150923505425453, -0.19184724986553192, -0.031926047056913376, -0.01601175218820572, -0.051749177277088165, 0.1352766454219818, 0.09136255085468292]
